source,target,score
M0000009,UBERON_0002378,0.8580917861226961
M0000009,UBERON_0035032,0.808521392006745
M0000009,UBERON_0003833,0.775225369966538
M0000009,UBERON_0005442,0.762950999029844
M0000009,UBERON_0002461,0.7507788279594874
M0000009,UBERON_0001221,0.6834027458080205
M0000009,UBERON_0017672,0.6632937149918495
M0000009,UBERON_0010938,0.6507906294089618
M0000009,UBERON_0002382,0.6314540875395013
M0000009,UBERON_0003697,0.612215736881184
M0000010,UBERON_0001646,0.8645175486310671
M0000010,UBERON_0001644,0.6422156410405963
M0000010,UBERON_0001493,0.6361336283284261
M0000010,UBERON_0003438,0.6270037745859541
M0000010,UBERON_0000942,0.6070315650590153
M0000010,UBERON_0035648,0.6058423624420124
M0000010,UBERON_0001814,0.6040670021473393
M0000010,UBERON_0000941,0.6033927511022
M0000010,UBERON_0034728,0.598805092580159
M0000010,UBERON_0001148,0.5947063895843261
M0000076,UBERON_0034922,0.54435288214793
M0000076,UBERON_0000444,0.5365673967221045
M0000076,UBERON_0010371,0.5350496142023458
M0000076,UBERON_0000476,0.5280155345111496
M0000076,UBERON_0000484,0.5178980655634458
M0000076,UBERON_0000158,0.5105318316542697
M0000081,UBERON_0011925,0.6151801517600312
M0000081,UBERON_0001785,0.6037807731755755
M0000081,UBERON_0003715,0.6035224681889483
M0000081,UBERON_0009623,0.6019782548475866
M0000081,UBERON_0000962,0.5995044506087066
M0000081,UBERON_0009625,0.5968948379965998
M0000081,UBERON_0001148,0.5960889623569401
M0000081,UBERON_0001021,0.5938747682706408
M0000081,UBERON_0001717,0.5858199627331366
M0000081,UBERON_0022300,0.5842541958710947
M0000110,UBERON_0001464,0.6075539898132265
M0000110,UBERON_0006767,0.596397640511848
M0000110,UBERON_0007119,0.5792080456425491
M0000110,UBERON_0008202,0.5663256948104275
M0000110,UBERON_0000981,0.5479402163729632
M0000110,UBERON_0004885,0.5203497324640353
M0000110,UBERON_0001274,0.505133546834221
M0000110,UBERON_0018673,0.5044982166330633
M0000110,UBERON_0001272,0.5043560256891325
M0000110,UBERON_0001270,0.5010617467645219
M0000199,UBERON_0001665,0.6270978947560377
M0000199,UBERON_0001378,0.6013008750703632
M0000199,UBERON_0001374,0.5485531677510466
M0000199,UBERON_0011645,0.5450454182086372
M0000199,UBERON_0001389,0.5338786712191576
M0000199,UBERON_0014847,0.5328799897790132
M0000199,UBERON_0001375,0.5264872304495266
M0000199,UBERON_0001377,0.5213809151028574
M0000199,UBERON_0000303,0.5173279139288015
M0000199,UBERON_0001273,0.5130569202157594
M0000241,UBERON_0002824,0.8035404046630359
M0000241,UBERON_0001648,0.7876598538534184
M0000241,UBERON_0007228,0.7116994277744517
M0000241,UBERON_0000962,0.6217590121807326
M0000241,UBERON_0006134,0.6112934049758681
M0000241,UBERON_0011925,0.6070007126370613
M0000241,UBERON_0036216,0.6044502848206674
M0000241,UBERON_0018679,0.6021129278854851
M0000241,UBERON_0009625,0.6017449966847201
M0000241,UBERON_0002276,0.5984992242854509
M0000262,UBERON_0010996,0.5499770000760467
M0000262,UBERON_0002217,0.5461991741868527
M0000263,UBERON_0007173,0.5978039885595666
M0000263,UBERON_0006849,0.5877422400769328
M0000263,UBERON_0007171,0.5707415457267796
M0000263,UBERON_0001395,0.5637399377158118
M0000263,UBERON_0001505,0.5553158648602605
M0000263,UBERON_0007172,0.5416520748886509
M0000263,UBERON_0012354,0.5297169395855489
M0000263,UBERON_0002383,0.5093106975707065
M0000263,UBERON_0007175,0.5052450407013283
M0000263,UBERON_8600074,0.503148172630572
M0000267,UBERON_0001306,0.5133640437569361
M0000267,UBERON_0004716,0.5128371263650426
M0000365,UBERON_0000444,0.6345551906234689
M0000365,UBERON_0010423,0.6251325749824481
M0000365,UBERON_0001728,0.6097417389340765
M0000365,UBERON_0002372,0.6031701418806151
M0000365,UBERON_0001961,0.5947166098369147
M0000365,UBERON_0012069,0.5919249624340707
M0000365,UBERON_0010077,0.5820680876750218
M0000365,UBERON_0002194,0.5796890165697233
M0000365,UBERON_0000484,0.5739641533480704
M0000365,UBERON_0007590,0.5662955268213608
M0000425,UBERON_0001013,0.8617973340410935
M0000425,UBERON_0002190,0.7199794470673463
M0000425,UBERON_0004755,0.5611829167928962
M0000425,UBERON_0000479,0.5516414673772914
M0000425,UBERON_0001744,0.5402630330046065
M0000425,UBERON_0002418,0.539887324300815
